mechanism,severity,beam_cm,target_class,distance_crack_cm,distance_wear_cm,crack_mask,wear_mask,FC_Hz,FRMS_Hz,FRVF_Hz,m0,m1,m2,a1,a2,a3,a4,a5,f1_Hz,f2_Hz,f3_Hz,f4_Hz,f5_Hz,file_path,folder_all,all_index,segment_id,t0,t1
simultaneous,slight,10.0,7,6.5,3.2,1,1,12.894679829340078,31.964246664424117,29.247910983914025,0.0032898595954428413,0.042421686166717716,3.361292530101038,0.0174049151406926,0.012934661878281382,0.007011975491791183,0.0034283811345898114,0.0031145757816956657,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0039\F0039CH1.CSV,ALL0039,39,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,15.73120830797978,32.489863167577596,28.427456689244355,0.0059058375515837645,0.09290596075705349,6.234150199154552,0.02648101724002156,0.020986590591903435,0.011592578012981863,0.006789045904885219,0.005199938202091752,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0040\F0040CH1.CSV,ALL0040,40,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,18.839889086392127,36.72183310538894,31.52065363904247,0.0030975272567095235,0.0583570699584839,4.176993905438291,0.022285801348974312,0.016636530842861014,0.008056508718905307,0.004002490956165155,0.0023339576948953594,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0040\F0040CH1.CSV,ALL0040,40,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,25.14623799270066,41.93523037357148,33.559354303963744,0.0029000490407123064,0.0729253233682549,5.09992052601404,0.02395279093510958,0.018252828849313268,0.010183210874525273,0.0056879784852402835,0.0038352868716226983,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0041\F0041CH1.CSV,ALL0041,41,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,12.59489008261283,29.37879975708508,26.54209145816892,0.006309606272328794,0.07946879746454563,5.445908720487099,0.024949145558841795,0.019345525631705295,0.010200954195978357,0.005517155857610736,0.004591256693899749,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0041\F0041CH1.CSV,ALL0041,41,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,18.217913191498333,34.896853600779544,29.76403921145904,0.00566976520089843,0.1032912902461457,6.90458558220838,0.027595951158161738,0.02150057581178904,0.01358221135411626,0.007301923205964742,0.006096370602564306,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0042\F0042CH1.CSV,ALL0042,42,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,18.34072429546037,36.51402396371025,31.57359305401139,0.0034775231959737153,0.06378029416842211,4.636491073880326,0.023146900810789985,0.017015284369766764,0.008752002369076667,0.004219850775813145,0.0028319754543073253,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0042\F0042CH1.CSV,ALL0042,42,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,43.42979173687635,53.75731552364245,31.68125884493854,0.0022358082579418664,0.09710068700600358,6.461148196492047,0.027776039754839114,0.021147889946151764,0.012573759302357034,0.006775708188001111,0.004878735510499051,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0043\F0043CH1.CSV,ALL0043,43,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,8.843565049215242,24.25911128496126,22.58972858527595,0.008933890702949794,0.07900744357411578,5.257634705519294,0.02458627676543212,0.019005581419546072,0.010756423077212795,0.005007974676588251,0.0043417429929646836,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0043\F0043CH1.CSV,ALL0043,43,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.75123796768319,28.628726524034736,26.533278435772264,0.004621597948195671,0.04968789933200803,3.7878800833372432,0.019115038039100123,0.01407426131099932,0.007819867536593412,0.004471479143958393,0.003944152516280176,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0044\F0044CH1.CSV,ALL0044,44,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,12.580482917561866,32.643580593002966,30.121998663648036,0.003048202934416126,0.038347864945684026,3.2481752703788227,0.017010582358740357,0.011950876033079394,0.0055322003482698116,0.0034342381933541275,0.002491760238550992,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0044\F0044CH1.CSV,ALL0044,44,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,23.773279662045955,40.84424414644757,33.212700191414264,0.0026594672768941565,0.06322425932566458,4.4366623479838045,0.020974837936575876,0.016572300679204757,0.010250638158072171,0.006382492093522147,0.005197528597565771,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0045\F0045CH1.CSV,ALL0045,45,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,8.40039424305045,25.056297849294506,23.60617373641661,0.005972160624906964,0.05016850373204103,3.749430308959596,0.019382787027778074,0.014121365267664273,0.00730708723607312,0.0040882944439124755,0.0037997646737805693,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0045\F0045CH1.CSV,ALL0045,45,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,19.88624899027196,37.8995614013066,32.26319661019839,0.002939171906067127,0.05844910434926311,4.221758203093895,0.021054303963375876,0.015453103061921833,0.009278143351235993,0.005487672173590862,0.004345319683173387,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0046\F0046CH1.CSV,ALL0046,46,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,11.994691468871634,29.190717888565175,26.61250434319132,0.0057804847941399645,0.06933513164621284,4.925539594834173,0.021662590850391995,0.016862014709436955,0.01064446876510807,0.006465184298314353,0.005535649049549548,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0046\F0046CH1.CSV,ALL0046,46,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,18.39680338195102,36.941312477101626,32.0346405139296,0.0030751444692403767,0.05657282817170934,4.196528396632971,0.020175653375578983,0.01548490768377698,0.008505994096300819,0.005011897350707396,0.004552014296243307,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0047\F0047CH1.CSV,ALL0047,47,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,9.618244622622793,27.279238871859587,25.52736264887861,0.005086770693779295,0.04892580487195792,3.7853553753278524,0.01931018467409557,0.013389881126260519,0.007721075839482808,0.004357636489915377,0.003131035145479414,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0047\F0047CH1.CSV,ALL0047,47,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,29.16111536205183,45.29581638438025,34.66035678940128,0.0025917016110207592,0.07557690966299194,5.317422657210461,0.023266579751337276,0.017508034405852965,0.011509017918789907,0.006687477090044774,0.006357954164677222,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0048\F0048CH1.CSV,ALL0048,48,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,9.566264306187932,26.352652834976485,24.55501778995383,0.006684225297602597,0.06394306587897414,4.6419425503641305,0.021432906092240616,0.015679231299721045,0.009299545957500628,0.005564770508984578,0.005332487457004486,56.40000000000621,56.00000000000617,56.80000000000626,57.2000000000063,55.60000000000612,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0048\F0048CH1.CSV,ALL0048,48,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,20.480896328791562,38.59066865043396,32.70737825715902,0.002912240208057092,0.05964528978575567,4.337023753833187,0.020736058704898773,0.015802930404748384,0.009488691301469211,0.005838455313623831,0.00497319018776532,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0049\F0049CH1.CSV,ALL0049,49,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,9.008938248377675,26.09748833711027,24.493222106177136,0.005445907524110202,0.04906184459108416,3.709092692438464,0.01964896343490349,0.013755138952067286,0.007224659704563427,0.003958835744904013,0.003910520091211214,56.40000000000621,56.00000000000617,56.80000000000626,57.2000000000063,55.60000000000612,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0049\F0049CH1.CSV,ALL0049,49,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,22.879330942381728,38.94971081488519,31.521678067516614,0.004720847338889651,0.10800982859491842,7.161902951357693,0.028237796516081604,0.021727264600268796,0.014231194420344663,0.007741545388343075,0.006260348549563002,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0050\F0050CH1.CSV,ALL0050,50,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,16.053320017130872,33.72825843106182,29.662878033327747,0.0047375656408253355,0.07605365733433281,5.389432959756489,0.0215847181845161,0.017971019268374112,0.01223274961618151,0.00777765434050458,0.006053200850950108,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0050\F0050CH1.CSV,ALL0050,50,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,22.904669843416634,39.92855481628779,32.705742448098924,0.0033455695980125146,0.07662916708064875,5.333806447229081,0.023542332918908823,0.018569110455710552,0.012056910159095663,0.006938445611738196,0.00515427471776557,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0051\F0051CH1.CSV,ALL0051,51,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.510840308331865,27.378575345070857,25.280597776525532,0.005596212745482241,0.05882089849921527,4.1948448979499195,0.02087254031956124,0.016048280526524704,0.009958856446417965,0.0059848104266834665,0.0034784752624386875,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0051\F0051CH1.CSV,ALL0051,51,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,24.739451721200385,41.88104124665469,33.79321151412494,0.0026080713899990075,0.06452225623832443,4.574613593879028,0.0221241835265873,0.016780224850912576,0.010142152404585707,0.005696976023777681,0.0046670609617955215,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0052\F0052CH1.CSV,ALL0052,52,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.035347911281525,26.683230913292714,24.724210892799743,0.00631862075222826,0.06340955756805397,4.498825194405769,0.022128389018730352,0.016375910051059425,0.010013650844324514,0.004389835798336104,0.004240490903361496,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0052\F0052CH1.CSV,ALL0052,52,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,27.39645110582907,44.60900886577845,35.20508683120975,0.002522218459583796,0.06909983470620698,5.019123107387018,0.022409702378421218,0.01707578541578346,0.011224458618484218,0.005471270435491909,0.004429750870499043,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0053\F0053CH1.CSV,ALL0053,53,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,8.560747993322998,25.4105206505426,23.92505284271005,0.006397497329388047,0.054767362424847955,4.1308292214836335,0.020120002818086985,0.015126180333271835,0.009014391836383051,0.004482866488273465,0.0029449579895651063,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0053\F0053CH1.CSV,ALL0053,53,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,27.378446418260562,42.87699004429982,32.99783245883616,0.0027414824557685873,0.07505753052186165,5.040040794671059,0.024084165576466213,0.01830479717891621,0.011790094768385625,0.006558370249900146,0.004693309694957473,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0054\F0054CH1.CSV,ALL0054,54,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,8.219064110291146,24.217851055466074,22.78050251631125,0.006328208985439152,0.05201195535464488,3.711521842925446,0.020718274018054695,0.014908255711396588,0.008082763828551692,0.003965798710071004,0.002879105760824097,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0054\F0054CH1.CSV,ALL0054,54,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,15.017216413713653,32.090933400556025,28.360381127597904,0.005516128099349858,0.08283688943370378,5.680663204256476,0.024337548047096886,0.018312312951853815,0.012482589409803792,0.006652260086322004,0.005970444381604068,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0055\F0055CH1.CSV,ALL0055,55,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,16.078357290585505,34.62445642959929,30.664954098799743,0.003152430962031537,0.05068591134144723,3.7793012626756193,0.020289157309557417,0.014382114697995203,0.008486527325840588,0.003477692789313287,0.003052465487133174,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0055\F0055CH1.CSV,ALL0055,55,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,26.84854093013111,42.22138434101488,32.58529032546391,0.003390845439095375,0.09103925255930058,6.044674670353199,0.025901136711192926,0.019468997378644763,0.013461294602186612,0.007332161255218975,0.006479684983826348,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0056\F0056CH1.CSV,ALL0056,56,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,11.402216748471398,28.53257352352375,26.15525196009717,0.005923945945219926,0.06754611567362587,4.822730315693725,0.023244223844710008,0.016444022869007813,0.010198627006284704,0.005050983683130426,0.004535752451722054,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0056\F0056CH1.CSV,ALL0056,56,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,23.73854943868683,40.31349492251547,32.58311132189039,0.0038518995919562867,0.09143850889651195,6.260021985355404,0.025576856317278414,0.019687791201560573,0.012838909396123987,0.006897786972690692,0.006239693773524582,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0057\F0057CH1.CSV,ALL0057,57,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,12.833580593878692,30.417791723122708,27.577912583291948,0.005184439809385621,0.06653492612786345,4.7968617345046525,0.023064398518869475,0.016609054141825865,0.009875579287448935,0.004399366041066593,0.003774827883181982,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0057\F0057CH1.CSV,ALL0057,57,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,22.151413662598557,39.91818345885414,33.20807497286131,0.0030542418587776302,0.06765577483940721,4.866816418598871,0.02249365679484601,0.016666656770148242,0.010574510336683085,0.005582461942076865,0.004723264310108675,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0058\F0058CH1.CSV,ALL0058,58,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,9.635529885088228,26.931041118942606,25.148310869395363,0.005415414837340627,0.05218039150534582,3.9276973573183978,0.02050283159717673,0.014135532681936725,0.008283720454275499,0.0037703750123176797,0.002631253060221062,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0058\F0058CH1.CSV,ALL0058,58,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,29.46393645274995,45.23014718317622,34.31679855289675,0.002688478854155689,0.07921317011340523,5.499999207454519,0.024170655815861038,0.018406121016213788,0.011410148033700787,0.006429293316028486,0.005685733791889098,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0059\F0059CH1.CSV,ALL0059,59,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,9.625945370390822,26.33385713901998,24.511491336607104,0.006697930695303368,0.06447391496765403,4.644827608250276,0.02236165547548586,0.01589616274873234,0.009981903916549538,0.004559105063029592,0.00437392015613853,56.40000000000621,56.00000000000617,56.80000000000626,57.2000000000063,55.60000000000612,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0059\F0059CH1.CSV,ALL0059,59,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,14.245876315371081,31.805237573038962,28.436387694019764,0.004582804103298667,0.06528606043316788,4.635841523385239,0.021954528800735406,0.01663800969679554,0.01039710533639653,0.006212579102851988,0.004219068614604538,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0060\F0060CH1.CSV,ALL0060,60,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.462538531353502,28.566475810175152,26.581550513340364,0.0034772973796589218,0.036381357819656034,2.837626064071375,0.01718650061265345,0.01211239569863847,0.006258740680165426,0.0026070113070846257,0.0023694086123206334,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0060\F0060CH1.CSV,ALL0060,60,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,19.60594293245524,36.78722428029937,31.127268945064174,0.0037560467875080044,0.07364083896751376,5.0830576301839345,0.022908010222393783,0.017768327634508422,0.011787218571774769,0.006827519698048419,0.005181420210930423,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0061\F0061CH1.CSV,ALL0061,61,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.848086655681422,27.471147153750096,25.238520991805732,0.004673385684186533,0.05069729287747653,3.526835587873985,0.02086739587489333,0.014285823535540308,0.008726177656792245,0.004325543550305189,0.003003232515318994,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0061\F0061CH1.CSV,ALL0061,61,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,23.217388891323264,40.242945813239025,32.87016186142611,0.0030593718778942204,0.07103062665224806,4.95463650403196,0.022525149587812453,0.017512987624480267,0.011648112971999544,0.006679564403172339,0.0048151448792389554,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0062\F0062CH1.CSV,ALL0062,62,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.40596545083878,27.520571354240342,25.477396466275433,0.005631913994528335,0.05860550244915728,4.265509427059675,0.02114138638312758,0.015468249461992684,0.009771049332003293,0.004840836667969092,0.003943313454178914,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0062\F0062CH1.CSV,ALL0062,62,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,41.783747251476775,53.07687282227208,32.730305440315576,0.0020784814141717994,0.08684674207664649,5.855403120679509,0.024954496620780916,0.019296599485006224,0.013435168726873508,0.007213340436402471,0.0060702043671867064,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0063\F0063CH1.CSV,ALL0063,63,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,5.785138757176137,21.06900871404847,20.259202791641847,0.008293072898303038,0.04797657744005994,3.6813210018864075,0.018945341534561604,0.013177657744215822,0.007701195751927726,0.0033924211582657664,0.00223704965121931,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0063\F0063CH1.CSV,ALL0063,63,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,25.969873841304963,41.78062278529864,32.72897940654612,0.003662728450713627,0.09512059577999128,6.393733650934475,0.025560675807129982,0.01973356550278899,0.013527014100591747,0.007967133990271729,0.006935168164215082,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0064\F0064CH1.CSV,ALL0064,64,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,10.424000002409045,27.384988911400747,25.32346425012419,0.0053598106718880075,0.055870666456672616,4.0195236464783575,0.020367891064066165,0.014989583698342296,0.009494367579176892,0.005006926742700575,0.003909332487863909,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0064\F0064CH1.CSV,ALL0064,64,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,15.418250080440735,32.193878729582636,28.26169478485079,0.005913322016205504,0.09117307765203249,6.128837931277081,0.026268285610373792,0.01976677320055369,0.012717854813918216,0.0065683878470411,0.005532609663710024,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0065\F0065CH1.CSV,ALL0065,65,1,0.0,2.498
simultaneous,slight,10.0,7,6.5,3.2,1,1,16.923934298816448,36.0727765243678,31.856328319916663,0.00285471735236875,0.04831304891317997,3.7146872697600783,0.020405824355696277,0.013765430507724457,0.007579863798060338,0.0029818033158421453,0.002403451156148485,56.40000000000621,56.00000000000617,56.80000000000626,55.60000000000612,57.2000000000063,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0065\F0065CH1.CSV,ALL0065,65,2,2.5,4.998
simultaneous,slight,10.0,7,6.5,3.2,1,1,28.70359731571028,44.043514258419705,33.40560805267836,0.0030393158488644773,0.08723929824106212,5.895759552941339,0.025704044611614164,0.019228934141064753,0.012881447362075384,0.0068427674065307375,0.005371012998951804,56.39999999999995,55.99999999999995,56.79999999999995,55.59999999999995,57.199999999999946,C:\Users\axelr\OneDrive\Escritorio\Proyecto3\beam_vibration_dataset\simultaneous\severecrack_slightwear\ALL0066\F0066CH1.CSV,ALL0066,66,1,0.0,2.498
